"Step","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward__MAX"
"282500","572.825181923504","572.825181923504","572.825181923504","555.4224726357264","555.4224726357264","555.4224726357264","675.5373228412121","675.5373228412121","675.5373228412121","556.4140408911277","556.4140408911277","556.4140408911277","430.98423492310104","430.98423492310104","430.98423492310104","484.9235878185835","484.9235878185835","484.9235878185835","685.0172233469784","685.0172233469784","685.0172233469784","699.8852182116359","699.8852182116359","699.8852182116359","539.0631905608112","539.0631905608112","539.0631905608112"
"285000","590.6977416608482","590.6977416608482","590.6977416608482","574.9297230215976","574.9297230215976","574.9297230215976","664.8617939240299","664.8617939240299","664.8617939240299","585.487069505034","585.487069505034","585.487069505034","483.98468748545275","483.98468748545275","483.98468748545275","412.0858385267202","412.0858385267202","412.0858385267202","673.412699736515","673.412699736515","673.412699736515","670.7071065802127","670.7071065802127","670.7071065802127","600.6169100557221","600.6169100557221","600.6169100557221"
"287500","570.6281450475101","570.6281450475101","570.6281450475101","535.257561638439","535.257561638439","535.257561638439","665.1076810052152","665.1076810052152","665.1076810052152","606.2370891830651","606.2370891830651","606.2370891830651","472.63749209842643","472.63749209842643","472.63749209842643","491.1630635275971","491.1630635275971","491.1630635275971","630.9089553450234","630.9089553450234","630.9089553450234","645.115257881023","645.115257881023","645.115257881023","546.6299737671158","546.6299737671158","546.6299737671158"
"290000","548.2120403067208","548.2120403067208","548.2120403067208","575.402571945265","575.402571945265","575.402571945265","697.253054958838","697.253054958838","697.253054958838","554.3224933919962","554.3224933919962","554.3224933919962","476.4864283954492","476.4864283954492","476.4864283954492","510.152743240376","510.152743240376","510.152743240376","660.7263254015706","660.7263254015706","660.7263254015706","654.0827160644578","654.0827160644578","654.0827160644578","552.2842331224354","552.2842331224354","552.2842331224354"
"292500","591.0876756426878","591.0876756426878","591.0876756426878","587.190373612009","587.190373612009","587.190373612009","724.6462152395397","724.6462152395397","724.6462152395397","584.6850658179959","584.6850658179959","584.6850658179959","472.6769505322212","472.6769505322212","472.6769505322212","474.69008451555857","474.69008451555857","474.69008451555857","679.697770008305","679.697770008305","679.697770008305","694.4610272416845","694.4610272416845","694.4610272416845","593.7797257420141","593.7797257420141","593.7797257420141"
"295000","601.4120291293599","601.4120291293599","601.4120291293599","541.4526332144626","541.4526332144626","541.4526332144626","723.7338697271887","723.7338697271887","723.7338697271887","557.5869968543993","557.5869968543993","557.5869968543993","466.94390704936814","466.94390704936814","466.94390704936814","492.99324789093805","492.99324789093805","492.99324789093805","662.310851461161","662.310851461161","662.310851461161","671.9096731136553","671.9096731136553","671.9096731136553","590.3216090805829","590.3216090805829","590.3216090805829"
"297500","648.475293677859","648.475293677859","648.475293677859","596.913050493924","596.913050493924","596.913050493924","621.65023998525","621.65023998525","621.65023998525","529.5064595055999","529.5064595055999","529.5064595055999","563.5494699243457","563.5494699243457","563.5494699243457","545.1928806034382","545.1928806034382","545.1928806034382","751.4161416068207","751.4161416068207","751.4161416068207","699.698735685274","699.698735685274","699.698735685274","555.0517749057384","555.0517749057384","555.0517749057384"
"300000","605.5641000398434","605.5641000398434","605.5641000398434","600.3688926835312","600.3688926835312","600.3688926835312","717.213335961476","717.213335961476","717.213335961476","566.4482329014456","566.4482329014456","566.4482329014456","506.92679831387943","506.92679831387943","506.92679831387943","518.8919598038774","518.8919598038774","518.8919598038774","727.1929859561845","727.1929859561845","727.1929859561845","672.675837282883","672.675837282883","672.675837282883","541.1655442253686","541.1655442253686","541.1655442253686"
"302500","608.7347587329801","608.7347587329801","608.7347587329801","533.6019963274478","533.6019963274478","533.6019963274478","708.1113358746749","708.1113358746749","708.1113358746749","535.9297883960884","535.9297883960884","535.9297883960884","470.82809413007925","470.82809413007925","470.82809413007925","514.4455897997366","514.4455897997366","514.4455897997366","669.8003409894649","669.8003409894649","669.8003409894649","629.2409101465252","629.2409101465252","629.2409101465252","586.0053964229301","586.0053964229301","586.0053964229301"
"305000","544.4944458583835","544.4944458583835","544.4944458583835","597.2116711577867","597.2116711577867","597.2116711577867","692.4144130791537","692.4144130791537","692.4144130791537","516.4141953945858","516.4141953945858","516.4141953945858","461.6106238461565","461.6106238461565","461.6106238461565","497.96034332313576","497.96034332313576","497.96034332313576","669.5184174993541","669.5184174993541","669.5184174993541","679.7017829724588","679.7017829724588","679.7017829724588","535.6329379976727","535.6329379976727","535.6329379976727"
"307500","589.4699838022236","589.4699838022236","589.4699838022236","526.903531553573","526.903531553573","526.903531553573","563.6753459508997","563.6753459508997","563.6753459508997","518.1816920279525","518.1816920279525","518.1816920279525","511.5760874073952","511.5760874073952","511.5760874073952","470.28050126351883","470.28050126351883","470.28050126351883","679.7002209343016","679.7002209343016","679.7002209343016","644.3025361632929","644.3025361632929","644.3025361632929","555.8446676397696","555.8446676397696","555.8446676397696"
"310000","565.838778730249","565.838778730249","565.838778730249","621.0989185504616","621.0989185504616","621.0989185504616","685.3515544170281","685.3515544170281","685.3515544170281","585.6020976145752","585.6020976145752","585.6020976145752","511.2872978959698","511.2872978959698","511.2872978959698","567.7476612646599","567.7476612646599","567.7476612646599","682.6930570178199","682.6930570178199","682.6930570178199","649.3995046122","649.3995046122","649.3995046122","562.1197642455576","562.1197642455576","562.1197642455576"
"312500","557.1180303890724","557.1180303890724","557.1180303890724","602.7708733566338","602.7708733566338","602.7708733566338","697.303328980552","697.303328980552","697.303328980552","565.2280891290866","565.2280891290866","565.2280891290866","508.0840828980552","508.0840828980552","508.0840828980552","563.8804148010444","563.8804148010444","563.8804148010444","654.5715328142047","654.5715328142047","654.5715328142047","659.7088018188253","659.7088018188253","659.7088018188253","577.0744172170758","577.0744172170758","577.0744172170758"
"315000","584.391649598186","584.391649598186","584.391649598186","626.5445726120845","626.5445726120845","626.5445726120845","679.4037440397776","679.4037440397776","679.4037440397776","545.463549716794","545.463549716794","545.463549716794","485.32632452924736","485.32632452924736","485.32632452924736","553.0783169263741","553.0783169263741","553.0783169263741","706.2853031157981","706.2853031157981","706.2853031157981","677.556051068427","677.556051068427","677.556051068427","631.9046706916764","631.9046706916764","631.9046706916764"
"317500","559.2363380005584","559.2363380005584","559.2363380005584","614.9591968779453","614.9591968779453","614.9591968779453","638.8053283615038","638.8053283615038","638.8053283615038","538.6928004140034","538.6928004140034","538.6928004140034","504.8976877287729","504.8976877287729","504.8976877287729","556.6108774429886","556.6108774429886","556.6108774429886","663.378195049474","663.378195049474","663.378195049474","661.0056790847332","661.0056790847332","661.0056790847332","545.4051379973768","545.4051379973768","545.4051379973768"
"320000","604.5949911941309","604.5949911941309","604.5949911941309","578.3476788030705","578.3476788030705","578.3476788030705","735.6527963497676","735.6527963497676","735.6527963497676","519.9057540443494","519.9057540443494","519.9057540443494","535.8769919279963","535.8769919279963","535.8769919279963","554.0599923057947","554.0599923057947","554.0599923057947","704.9522423572373","704.9522423572373","704.9522423572373","685.6547234179918","685.6547234179918","685.6547234179918","610.4697340787155","610.4697340787155","610.4697340787155"
"322500","609.3278889368987","609.3278889368987","609.3278889368987","563.7041538707447","563.7041538707447","563.7041538707447","616.0483872845768","616.0483872845768","616.0483872845768","527.3601922655013","527.3601922655013","527.3601922655013","547.0632517206017","547.0632517206017","547.0632517206017","426.3910439710133","426.3910439710133","426.3910439710133","702.1273492775392","702.1273492775392","702.1273492775392","687.6076049138792","687.6076049138792","687.6076049138792","612.7169285307871","612.7169285307871","612.7169285307871"
"325000","594.5614321425091","594.5614321425091","594.5614321425091","602.0056127449964","602.0056127449964","602.0056127449964","676.6355151142925","676.6355151142925","676.6355151142925","592.1762258011847","592.1762258011847","592.1762258011847","497.4065127187408","497.4065127187408","497.4065127187408","548.3464066318702","548.3464066318702","548.3464066318702","694.7709240024909","694.7709240024909","694.7709240024909","693.5715286912397","693.5715286912397","693.5715286912397","619.2658329280559","619.2658329280559","619.2658329280559"
"327500","557.6174494123086","557.6174494123086","557.6174494123086","619.7297612885944","619.7297612885944","619.7297612885944","685.1863674690482","685.1863674690482","685.1863674690482","534.5774811500218","534.5774811500218","534.5774811500218","493.95231105494315","493.95231105494315","493.95231105494315","494.2848989179358","494.2848989179358","494.2848989179358","657.5219278166071","657.5219278166071","657.5219278166071","647.0802228162065","647.0802228162065","647.0802228162065","556.1504226269666","556.1504226269666","556.1504226269666"
"330000","575.4601305310149","575.4601305310149","575.4601305310149","582.5960315033793","582.5960315033793","582.5960315033793","658.016910142824","658.016910142824","658.016910142824","524.5438902494498","524.5438902494498","524.5438902494498","474.8415384097956","474.8415384097956","474.8415384097956","544.5715535187628","544.5715535187628","544.5715535187628","711.6772435555234","711.6772435555234","711.6772435555234","671.0093263561837","671.0093263561837","671.0093263561837","584.0907929461915","584.0907929461915","584.0907929461915"
"332500","621.7595110450405","621.7595110450405","621.7595110450405","656.1664131182246","656.1664131182246","656.1664131182246","707.8320358655881","707.8320358655881","707.8320358655881","621.0635232755449","621.0635232755449","621.0635232755449","537.262839434715","537.262839434715","537.262839434715","567.1494687792147","567.1494687792147","567.1494687792147","730.1303391977679","730.1303391977679","730.1303391977679","716.8633272056468","716.8633272056468","716.8633272056468","637.8092120547547","637.8092120547547","637.8092120547547"
"335000","597.4726216564886","597.4726216564886","597.4726216564886","646.8751657953486","646.8751657953486","646.8751657953486","713.3491925667506","713.3491925667506","713.3491925667506","574.3809976917692","574.3809976917692","574.3809976917692","509.49007398022803","509.49007398022803","509.49007398022803","475.2688768113032","475.2688768113032","475.2688768113032","714.4859026762657","714.4859026762657","714.4859026762657","675.1231386707165","675.1231386707165","675.1231386707165","605.7444599828683","605.7444599828683","605.7444599828683"
"337500","530.7567273764405","530.7567273764405","530.7567273764405","615.7973655522335","615.7973655522335","615.7973655522335","702.8266031028004","702.8266031028004","702.8266031028004","457.83371469320264","457.83371469320264","457.83371469320264","494.4101681597531","494.4101681597531","494.4101681597531","508.1705975922756","508.1705975922756","508.1705975922756","676.8876311264933","676.8876311264933","676.8876311264933","680.2474697315134","680.2474697315134","680.2474697315134","655.8445929759648","655.8445929759648","655.8445929759648"
"340000","623.534399396414","623.534399396414","623.534399396414","610.4943431155756","610.4943431155756","610.4943431155756","712.0334233132191","712.0334233132191","712.0334233132191","537.2301724859979","537.2301724859979","537.2301724859979","572.861146178795","572.861146178795","572.861146178795","544.6049452006118","544.6049452006118","544.6049452006118","755.400406989688","755.400406989688","755.400406989688","676.0165994507261","676.0165994507261","676.0165994507261","601.8380251429277","601.8380251429277","601.8380251429277"
"342500","543.6702625802718","543.6702625802718","543.6702625802718","621.9504018689273","621.9504018689273","621.9504018689273","744.0755696479231","744.0755696479231","744.0755696479231","611.2444804302883","611.2444804302883","611.2444804302883","513.8432657306315","513.8432657306315","513.8432657306315","538.1401226750343","538.1401226750343","538.1401226750343","673.4481091407127","673.4481091407127","673.4481091407127","676.3653879649937","676.3653879649937","676.3653879649937","640.4116133445408","640.4116133445408","640.4116133445408"
"345000","615.4742731018923","615.4742731018923","615.4742731018923","650.7667229522485","650.7667229522485","650.7667229522485","689.0923741303384","689.0923741303384","689.0923741303384","591.2448529583169","591.2448529583169","591.2448529583169","491.524043892161","491.524043892161","491.524043892161","558.101547562657","558.101547562657","558.101547562657","679.3008950342657","679.3008950342657","679.3008950342657","718.3847857957705","718.3847857957705","718.3847857957705","588.6060239214218","588.6060239214218","588.6060239214218"
"347500","614.4634795696941","614.4634795696941","614.4634795696941","605.6099273591302","605.6099273591302","605.6099273591302","723.5452085022814","723.5452085022814","723.5452085022814","562.0629714079666","562.0629714079666","562.0629714079666","533.2323458094382","533.2323458094382","533.2323458094382","494.9257563521154","494.9257563521154","494.9257563521154","734.679925558716","734.679925558716","734.679925558716","718.6622917256318","718.6622917256318","718.6622917256318","611.6878564987564","611.6878564987564","611.6878564987564"
"350000","612.6659541147062","612.6659541147062","612.6659541147062","601.1892374412622","601.1892374412622","601.1892374412622","730.063293304923","730.063293304923","730.063293304923","549.2305023544468","549.2305023544468","549.2305023544468","506.09008551174776","506.09008551174776","506.09008551174776","514.576901196572","514.576901196572","514.576901196572","731.8798992676195","731.8798992676195","731.8798992676195","707.8948465844617","707.8948465844617","707.8948465844617","639.6848832671297","639.6848832671297","639.6848832671297"
"352500","542.4203795890323","542.4203795890323","542.4203795890323","617.926461207401","617.926461207401","617.926461207401","729.0456990590319","729.0456990590319","729.0456990590319","456.6399655408226","456.6399655408226","456.6399655408226","589.5256903645117","589.5256903645117","589.5256903645117","487.94410281563177","487.94410281563177","487.94410281563177","716.2824076176388","716.2824076176388","716.2824076176388","700.9593196639792","700.9593196639792","700.9593196639792","616.4375275956002","616.4375275956002","616.4375275956002"
"355000","542.8646425375482","542.8646425375482","542.8646425375482","607.2145313431043","607.2145313431043","607.2145313431043","699.8790835047606","699.8790835047606","699.8790835047606","421.268168728007","421.268168728007","421.268168728007","572.0966457726201","572.0966457726201","572.0966457726201","454.5781229682965","454.5781229682965","454.5781229682965","722.7345553767867","722.7345553767867","722.7345553767867","702.6071943051181","702.6071943051181","702.6071943051181","551.201365192351","551.201365192351","551.201365192351"
"357500","650.8572922163178","650.8572922163178","650.8572922163178","619.8985189838801","619.8985189838801","619.8985189838801","688.1622561463388","688.1622561463388","688.1622561463388","553.35353680423","553.35353680423","553.35353680423","508.42773163276723","508.42773163276723","508.42773163276723","379.28115671211856","379.28115671211856","379.28115671211856","734.7095491469838","734.7095491469838","734.7095491469838","683.739044396719","683.739044396719","683.739044396719","598.0287965507247","598.0287965507247","598.0287965507247"
"360000","656.361927314545","656.361927314545","656.361927314545","617.4479790819111","617.4479790819111","617.4479790819111","766.1823925962206","766.1823925962206","766.1823925962206","497.37559214215725","497.37559214215725","497.37559214215725","558.3174907501786","558.3174907501786","558.3174907501786","502.96667757162356","502.96667757162356","502.96667757162356","707.1472250453662","707.1472250453662","707.1472250453662","700.4547448610887","700.4547448610887","700.4547448610887","582.7566434955457","582.7566434955457","582.7566434955457"
"362500","567.1648470824584","567.1648470824584","567.1648470824584","614.6802340801339","614.6802340801339","614.6802340801339","732.6840007194784","732.6840007194784","732.6840007194784","586.0746570126852","586.0746570126852","586.0746570126852","484.88662309276407","484.88662309276407","484.88662309276407","428.4186978213955","428.4186978213955","428.4186978213955","730.5234277750366","730.5234277750366","730.5234277750366","708.0088167428505","708.0088167428505","708.0088167428505","606.0593734901398","606.0593734901398","606.0593734901398"
"365000","591.6944783572574","591.6944783572574","591.6944783572574","646.5639607165009","646.5639607165009","646.5639607165009","728.0663181681186","728.0663181681186","728.0663181681186","581.0170766327064","581.0170766327064","581.0170766327064","473.32556834744753","473.32556834744753","473.32556834744753","494.5411415642593","494.5411415642593","494.5411415642593","718.6878882481018","718.6878882481018","718.6878882481018","723.3972402787767","723.3972402787767","723.3972402787767","608.859601256717","608.859601256717","608.859601256717"
"367500","572.5296932070981","572.5296932070981","572.5296932070981","656.3355922965799","656.3355922965799","656.3355922965799","678.859589145286","678.859589145286","678.859589145286","582.6713163698092","582.6713163698092","582.6713163698092","468.29355725408533","468.29355725408533","468.29355725408533","538.9229336547199","538.9229336547199","538.9229336547199","721.624299151497","721.624299151497","721.624299151497","667.5883172908798","667.5883172908798","667.5883172908798","600.1316950566834","600.1316950566834","600.1316950566834"
"370000","640.3464803846553","640.3464803846553","640.3464803846553","654.7899638646747","654.7899638646747","654.7899638646747","750.8822338180616","750.8822338180616","750.8822338180616","603.122535635531","603.122535635531","603.122535635531","528.5483294008766","528.5483294008766","528.5483294008766","553.8565779196099","553.8565779196099","553.8565779196099","756.2561063689878","756.2561063689878","756.2561063689878","682.400351080019","682.400351080019","682.400351080019","647.5308340326185","647.5308340326185","647.5308340326185"
"372500","645.9140678484924","645.9140678484924","645.9140678484924","630.6865512999241","630.6865512999241","630.6865512999241","732.2821674720384","732.2821674720384","732.2821674720384","550.430433428823","550.430433428823","550.430433428823","524.546152661182","524.546152661182","524.546152661182","457.65165618187746","457.65165618187746","457.65165618187746","715.2447495801374","715.2447495801374","715.2447495801374","695.5099739008583","695.5099739008583","695.5099739008583","559.9084300699644","559.9084300699644","559.9084300699644"
"375000","607.6956308392109","607.6956308392109","607.6956308392109","682.7006472836249","682.7006472836249","682.7006472836249","703.445208848361","703.445208848361","703.445208848361","541.4861034731148","541.4861034731148","541.4861034731148","507.70421941936945","507.70421941936945","507.70421941936945","493.59385240804403","493.59385240804403","493.59385240804403","712.4053838561289","712.4053838561289","712.4053838561289","723.1069608355872","723.1069608355872","723.1069608355872","519.5877130776644","519.5877130776644","519.5877130776644"
"377500","617.642270099977","617.642270099977","617.642270099977","588.5006787696387","588.5006787696387","588.5006787696387","749.3528785368428","749.3528785368428","749.3528785368428","606.1911059631035","606.1911059631035","606.1911059631035","546.0044395719655","546.0044395719655","546.0044395719655","574.4595129087568","574.4595129087568","574.4595129087568","736.1557778284885","736.1557778284885","736.1557778284885","721.9766811733134","721.9766811733134","721.9766811733134","623.1398410028312","623.1398410028312","623.1398410028312"
"380000","625.7620775139891","625.7620775139891","625.7620775139891","692.6489426924381","692.6489426924381","692.6489426924381","729.1388470240869","729.1388470240869","729.1388470240869","608.2356884318637","608.2356884318637","608.2356884318637","509.35740883690306","509.35740883690306","509.35740883690306","546.1723135328851","546.1723135328851","546.1723135328851","696.8982173842378","696.8982173842378","696.8982173842378","689.0141085891053","689.0141085891053","689.0141085891053","649.9460396211595","649.9460396211595","649.9460396211595"
"382500","618.654089338379","618.654089338379","618.654089338379","645.9654876962304","645.9654876962304","645.9654876962304","776.7038306066767","776.7038306066767","776.7038306066767","609.8124746492598","609.8124746492598","609.8124746492598","554.7389208370354","554.7389208370354","554.7389208370354","569.3219973559026","569.3219973559026","569.3219973559026","751.6079685805831","751.6079685805831","751.6079685805831","710.2465187570081","710.2465187570081","710.2465187570081","639.2131526299054","639.2131526299054","639.2131526299054"
"385000","633.2415192940738","633.2415192940738","633.2415192940738","652.2186767169275","652.2186767169275","652.2186767169275","750.8036132141948","750.8036132141948","750.8036132141948","644.4787584161386","644.4787584161386","644.4787584161386","557.0835770118516","557.0835770118516","557.0835770118516","583.2057784369914","583.2057784369914","583.2057784369914","704.6538023063913","704.6538023063913","704.6538023063913","705.2686317074579","705.2686317074579","705.2686317074579","687.5473588959314","687.5473588959314","687.5473588959314"
"387500","646.5271174626425","646.5271174626425","646.5271174626425","647.8367450918071","647.8367450918071","647.8367450918071","750.2753167246468","750.2753167246468","750.2753167246468","587.9425116159488","587.9425116159488","587.9425116159488","587.4836553778034","587.4836553778034","587.4836553778034","594.64876352516","594.64876352516","594.64876352516","716.8922130114399","716.8922130114399","716.8922130114399","723.9054245492443","723.9054245492443","723.9054245492443","689.6761257169768","689.6761257169768","689.6761257169768"
"390000","657.6444878962357","657.6444878962357","657.6444878962357","663.1544669871219","663.1544669871219","663.1544669871219","761.0210392541252","761.0210392541252","761.0210392541252","581.9815976229031","581.9815976229031","581.9815976229031","561.4511650739703","561.4511650739703","561.4511650739703","586.4080345613183","586.4080345613183","586.4080345613183","715.5282516655512","715.5282516655512","715.5282516655512","709.0341356809251","709.0341356809251","709.0341356809251","677.9779290428385","677.9779290428385","677.9779290428385"
"392500","621.8696406678762","621.8696406678762","621.8696406678762","672.826668422483","672.826668422483","672.826668422483","729.2242927630898","729.2242927630898","729.2242927630898","574.3745519993361","574.3745519993361","574.3745519993361","571.7615308402571","571.7615308402571","571.7615308402571","557.8979069498134","557.8979069498134","557.8979069498134","722.0968147840351","722.0968147840351","722.0968147840351","724.141073668655","724.141073668655","724.141073668655","616.9334748645081","616.9334748645081","616.9334748645081"
"395000","687.5983928488101","687.5983928488101","687.5983928488101","589.1454909536988","589.1454909536988","589.1454909536988","726.080992223788","726.080992223788","726.080992223788","617.5706757167354","617.5706757167354","617.5706757167354","594.4987858229317","594.4987858229317","594.4987858229317","495.544047257374","495.544047257374","495.544047257374","762.4100859305821","762.4100859305821","762.4100859305821","712.1750418250915","712.1750418250915","712.1750418250915","604.7271092640701","604.7271092640701","604.7271092640701"
"397500","630.5705496753566","630.5705496753566","630.5705496753566","701.3089043882676","701.3089043882676","701.3089043882676","717.7132147355005","717.7132147355005","717.7132147355005","539.5052835701965","539.5052835701965","539.5052835701965","521.734971690597","521.734971690597","521.734971690597","526.6007713632891","526.6007713632891","526.6007713632891","740.1426832126454","740.1426832126454","740.1426832126454","709.3967353563755","709.3967353563755","709.3967353563755","649.880374690285","649.880374690285","649.880374690285"
"400000","629.8760507128202","629.8760507128202","629.8760507128202","608.0102873374941","608.0102873374941","608.0102873374941","759.2260315766558","759.2260315766558","759.2260315766558","584.3445324779954","584.3445324779954","584.3445324779954","564.5361403505551","564.5361403505551","564.5361403505551","499.6566147443373","499.6566147443373","499.6566147443373","712.2685466911178","712.2685466911178","712.2685466911178","703.1037361641414","703.1037361641414","703.1037361641414","648.3081856195815","648.3081856195815","648.3081856195815"
"402500","658.6834598648595","658.6834598648595","658.6834598648595","633.9861231126822","633.9861231126822","633.9861231126822","745.7924255273771","745.7924255273771","745.7924255273771","599.6024485221133","599.6024485221133","599.6024485221133","577.5260372156976","577.5260372156976","577.5260372156976","569.8474586634431","569.8474586634431","569.8474586634431","734.5881449529436","734.5881449529436","734.5881449529436","691.1470317982137","691.1470317982137","691.1470317982137","667.932739281794","667.932739281794","667.932739281794"
"405000","674.3696248588618","674.3696248588618","674.3696248588618","669.4139806458727","669.4139806458727","669.4139806458727","714.9505168676842","714.9505168676842","714.9505168676842","563.0898363436572","563.0898363436572","563.0898363436572","586.2185535231605","586.2185535231605","586.2185535231605","579.8666396222543","579.8666396222543","579.8666396222543","722.4734998390544","722.4734998390544","722.4734998390544","696.5207383219152","696.5207383219152","696.5207383219152","655.335828768881","655.335828768881","655.335828768881"
"407500","637.6263172664214","637.6263172664214","637.6263172664214","670.2307555634528","670.2307555634528","670.2307555634528","776.6135362516623","776.6135362516623","776.6135362516623","594.6078113661381","594.6078113661381","594.6078113661381","550.5459822311066","550.5459822311066","550.5459822311066","556.4066603882005","556.4066603882005","556.4066603882005","741.0054006921127","741.0054006921127","741.0054006921127","703.0080576462672","703.0080576462672","703.0080576462672","632.6567892440595","632.6567892440595","632.6567892440595"
"410000","652.7205273155123","652.7205273155123","652.7205273155123","665.1160796079785","665.1160796079785","665.1160796079785","725.6983039693907","725.6983039693907","725.6983039693907","534.8745601114118","534.8745601114118","534.8745601114118","530.4087085346691","530.4087085346691","530.4087085346691","610.6487526979763","610.6487526979763","610.6487526979763","702.0234683960676","702.0234683960676","702.0234683960676","707.8267075092532","707.8267075092532","707.8267075092532","616.4450066118268","616.4450066118268","616.4450066118268"
"412500","652.9384015461895","652.9384015461895","652.9384015461895","639.3203071227763","639.3203071227763","639.3203071227763","754.8385696284473","754.8385696284473","754.8385696284473","553.8071997486986","553.8071997486986","553.8071997486986","541.0642249084543","541.0642249084543","541.0642249084543","547.7124842818127","547.7124842818127","547.7124842818127","714.9522911692504","714.9522911692504","714.9522911692504","727.0924833881669","727.0924833881669","727.0924833881669","658.7483508238104","658.7483508238104","658.7483508238104"
"415000","645.3947193801403","645.3947193801403","645.3947193801403","633.2462771205231","633.2462771205231","633.2462771205231","742.3127581449692","742.3127581449692","742.3127581449692","590.2085199195659","590.2085199195659","590.2085199195659","527.6307959491853","527.6307959491853","527.6307959491853","544.0918960599695","544.0918960599695","544.0918960599695","750.0900186615996","750.0900186615996","750.0900186615996","747.3211491989903","747.3211491989903","747.3211491989903","631.7888264035806","631.7888264035806","631.7888264035806"
"417500","651.967217362742","651.967217362742","651.967217362742","637.1383308146148","637.1383308146148","637.1383308146148","796.7764754658565","796.7764754658565","796.7764754658565","565.3832905668532","565.3832905668532","565.3832905668532","563.668165020342","563.668165020342","563.668165020342","476.9694440186722","476.9694440186722","476.9694440186722","736.6345833434723","736.6345833434723","736.6345833434723","720.8598427332006","720.8598427332006","720.8598427332006","681.943206546083","681.943206546083","681.943206546083"
"420000","698.9264179169666","698.9264179169666","698.9264179169666","673.1785996248014","673.1785996248014","673.1785996248014","705.8948943249882","705.8948943249882","705.8948943249882","574.7867394266417","574.7867394266417","574.7867394266417","612.346567821689","612.346567821689","612.346567821689","594.5904888076941","594.5904888076941","594.5904888076941","750.8657962969504","750.8657962969504","750.8657962969504","723.4557690704241","723.4557690704241","723.4557690704241","640.1778561794432","640.1778561794432","640.1778561794432"
"422500","615.7898378591053","615.7898378591053","615.7898378591053","673.4460900800768","673.4460900800768","673.4460900800768","751.6772257381584","751.6772257381584","751.6772257381584","571.7089899178594","571.7089899178594","571.7089899178594","544.8752543395618","544.8752543395618","544.8752543395618","600.6241616440238","600.6241616440238","600.6241616440238","693.6448216740507","693.6448216740507","693.6448216740507","732.7211960779969","732.7211960779969","732.7211960779969","601.956827928964","601.956827928964","601.956827928964"
"425000","614.7612026361982","614.7612026361982","614.7612026361982","632.7210530272685","632.7210530272685","632.7210530272685","739.2771448326996","739.2771448326996","739.2771448326996","565.0367276205914","565.0367276205914","565.0367276205914","600.5198964586249","600.5198964586249","600.5198964586249","626.9264385047834","626.9264385047834","626.9264385047834","733.9768355616834","733.9768355616834","733.9768355616834","733.2032910263166","733.2032910263166","733.2032910263166","684.3475954977796","684.3475954977796","684.3475954977796"
"427500","674.6852638325654","674.6852638325654","674.6852638325654","690.8506248530233","690.8506248530233","690.8506248530233","718.7018751011695","718.7018751011695","718.7018751011695","571.2926913031376","571.2926913031376","571.2926913031376","550.0301959536737","550.0301959536737","550.0301959536737","593.1531124316156","593.1531124316156","593.1531124316156","716.564641836239","716.564641836239","716.564641836239","719.1525938591454","719.1525938591454","719.1525938591454","650.371221371321","650.371221371321","650.371221371321"
